"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-08-28",,,"0.11","0.0","0.0",,"74","54","57",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-08-29",,,"0.00","0.0","0.0",,"87","46","68",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-08-30",,,"0.00","0.0","0.0",,"92","49","71",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-08-31",,,"0.00","0.0","0.0",,"93","55","70",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-01",,,"0.00","0.0","0.0",,"79","50","57",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-02",,,"0.00","0.0","0.0",,"76","46","58",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-03",,,"0.00","0.0","0.0",,"72","52","56",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-04",,,"0.00","0.0","0.0",,"84","44","57",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-05",,,"0.00","0.0","0.0",,"93","47","59",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-06",,,"0.00","0.0","0.0",,"92","51","71",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-07",,,"0.00","0.0","0.0",,"90","49","59",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-08",,,"0.00","0.0","0.0",,"89","48","62",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-09",,,"0.00","0.0","0.0",,"90","55","73",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-10",,,"0.00","0.0","0.0",,"92","55","73",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-11",,,"0.00","0.0","0.0",,"83","49","66",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-12",,,"0.00","0.0","0.0",,"87","49","68",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-13",,,"0.00","0.0","0.0",,"82","51","59",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-14",,,"0.00","0.0","0.0",,"80","46","55",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-15",,,"0.00","0.0","0.0",,"90","48","66",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-16",,,"0.00","0.0","0.0",,"67","43","43",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-17",,,"0.00","0.0","0.0",,"82","32","54",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-18",,,"0.00","0.0","0.0",,"94","47","72",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-19",,,"0.01","0.0","0.0",,"72","51","51",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-20",,,"0.01","0.0","0.0",,"64","46","46",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-21",,,"0.00","0.0","0.0",,"76","36","53",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-22",,,"0.00","0.0","0.0",,"87","43","54",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-23",,,"0.00","0.0","0.0",,"78","50","53",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-24",,,"0.00","0.0","0.0",,"76","41","51",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-25",,,"0.00","0.0","0.0",,"90","44","58",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-26",,,"0.00","0.0","0.0",,"92","47","55",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-27",,,"0.00","0.0","0.0",,"91","45","57",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-28",,,"0.00","0.0","0.0",,"81","45","58",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-29",,,"0.00","0.0","0.0",,"65","42","42",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-09-30",,,"0.00","0.0","0.0",,"73","33","42",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-01",,,"0.00","0.0","0.0",,"80","34","52",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-02",,,"0.00","0.0","0.0",,"80","40","49",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-03",,,"0.00","0.0","0.0",,"85","42","50",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-04",,,"0.00","0.0","0.0",,"86","39","50",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-05",,,"0.00","0.0","0.0",,"91","43","56",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-06",,,"0.00","0.0","0.0",,"80","52","67",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-07",,,"0.00","0.0","0.0",,"68","48","51",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-08",,,"0.00","0.0","0.0",,"61","41","54",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-09",,,"0.24","0.0","0.0",,"62","43","43",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-10",,,"0.00","0.0","0.0",,"70","36","55",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-11",,,"0.45","0.5","0.0",,"55","32","32",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-12",,,"0.30","1.2","0.0",,"35","32","33",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-13",,,"0.00","0.0","0.0",,"48","33","37",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-14",,,"0.00","0.0","0.0",,"49","36","42",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-15",,,"0.00","0.0","0.0",,"58","33","41",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-16",,,"0.00","0.0","0.0",,"69","41","51",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-17",,,"0.00","0.0","0.0",,"77","36","45",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-18",,,"0.00","0.0","0.0",,"74","40","51",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-19",,,"0.00","0.0","0.0",,"51","38","40",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-20",,,"0.00","0.0","0.0",,"55","37","41",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-21",,,"0.00","0.0","0.0",,"73","35","42",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-22",,,"0.00","0.0","0.0",,"70","33","55",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-23",,,"0.00","0.0","0.0",,"62","44","46",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-24",,,"0.00","0.0","0.0",,"67","34","53",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-25",,,"0.00","0.0","0.0",,"63","41","53",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-26",,,"0.27","0.0","0.0",,"55","35","35",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-27",,,"0.00","0.0","0.0",,"59","34","41",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-28",,,"0.00","0.0","0.0",,"62","30","46",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-29",,,"0.00","0.0","0.0",,"75","45","57",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-30",,,"0.17","0.0","0.0",,"57","34","35",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-10-31",,,"0.00","0.0","0.0",,"40","29","29",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-01",,,"0.00","0.0","0.0",,"43","24","27",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-02",,,"0.00","0.0","0.0",,"57","21","38",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-03",,,"0.00","0.0","0.0",,"61","29","42",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-04",,,"0.00","0.0","0.0",,"74","37","54",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-05",,,"0.00","0.0","0.0",,"68","39","46",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-06",,,"0.00","0.0","0.0",,"66","34","52",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-07",,,"0.00","0.0","0.0",,"52","38","39",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-08",,,"0.00","0.0","0.0",,"53","26","27",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-09",,,"0.00","0.0","0.0",,"50","20","47",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-10",,,"0.00","0.0","0.0",,"50","36","36",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-11",,,"0.00","0.0","0.0",,"44","25","35",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-12",,,"0.00","0.0","0.0",,"51","26","50",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-13",,,"0.00","0.0","0.0",,"63","46","46",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-14",,,"0.02","0.0","0.0",,"65","39","61",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-15",,,"0.00","0.0","0.0",,"70","51","68",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-16",,,"0.00","0.0","0.0",,"69","28","28",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-17",,,"0.00","0.0","0.0",,"41","18","18",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-18",,,"0.00","0.0","0.0",,"43","12","29",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-19",,,"0.00","0.0","0.0",,"56","28","43",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-20",,,"0.02","0.0","0.0",,"52","34","41",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-21",,,"0.00","0.0","0.0",,"56","27","42",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-22",,,"0.00","0.0","0.0",,"66","39","39",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-23",,,"0.00","0.0","0.0",,"59","30","36",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-24",,,,"1.6","1.0",,"36","19","20",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-25",,,"0.00","0.0","0.0",,"53","17","48",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-26",,,"0.00","0.0","0.0",,"63","46","46",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-27",,,"0.00","0.0","0.0",,"53","32","33",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-28",,,"0.00","0.0","0.0",,"62","33","58",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-29",,,"0.09","0.0","0.0",,"59","35","35",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-11-30",,,"0.00","0.0","0.0",,"49","35","48",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-12-01",,,"0.00","0.0","0.0",,"67","47","59",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-12-02",,,"0.01","0.0","0.0",,"74","48","49",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-12-03",,,"0.00","0.0","0.0",,"49","31","31",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-12-04",,,"0.00","0.0","0.0",,"51","29","50",,
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-12-05",,,,"5.0","3.0",,,,"12",,
